confidence_interval,corrected_p_value,details,effect_size,metric_name,raw_p_value,sample_count,statistic,system_a,system_b,test_name
"{""high"": 0.046511627906976716, ""level"": 0.95, ""low"": 0.046511627906976716}",,"{""differences"": [0.046511627906976716], ""paired_keys"": [[""7759a683-adb7-4e2a-932e-185cdeabc93b"", 1]], ""scope"": {""patients"": [""SYN-CSM-002""], ""questions"": ""all"", ""repetitions"": ""all"", ""systems"": [""csm"", ""dense_rag"", ""graph_rag"", ""hippo_rag"", ""hybrid_rag"", ""long_context"", ""rolling_summary""]}}",,groundedness,,1,0.046511627906976716,graph_rag,hybrid_rag,scoped_paired_difference_normal_approximation
"{""high"": 0.1515151515151515, ""level"": 0.95, ""low"": 0.1515151515151515}",,"{""differences"": [0.1515151515151515], ""paired_keys"": [[""7759a683-adb7-4e2a-932e-185cdeabc93b"", 1]], ""scope"": {""patients"": [""SYN-CSM-002""], ""questions"": ""all"", ""repetitions"": ""all"", ""systems"": [""csm"", ""dense_rag"", ""graph_rag"", ""hippo_rag"", ""hybrid_rag"", ""long_context"", ""rolling_summary""]}}",,groundedness,,1,0.1515151515151515,graph_rag,long_context,scoped_paired_difference_normal_approximation
"{""high"": 0.02857142857142858, ""level"": 0.95, ""low"": 0.02857142857142858}",,"{""differences"": [0.02857142857142858], ""paired_keys"": [[""7759a683-adb7-4e2a-932e-185cdeabc93b"", 1]], ""scope"": {""patients"": [""SYN-CSM-002""], ""questions"": ""all"", ""repetitions"": ""all"", ""systems"": [""csm"", ""dense_rag"", ""graph_rag"", ""hippo_rag"", ""hybrid_rag"", ""long_context"", ""rolling_summary""]}}",,groundedness,,1,0.02857142857142858,graph_rag,rolling_summary,scoped_paired_difference_normal_approximation
"{""high"": 0.046511627906976716, ""level"": 0.95, ""low"": 0.046511627906976716}",,"{""differences"": [0.046511627906976716], ""paired_keys"": [[""7759a683-adb7-4e2a-932e-185cdeabc93b"", 1]], ""scope"": {""patients"": [""SYN-CSM-002""], ""questions"": ""all"", ""repetitions"": ""all"", ""systems"": [""csm"", ""dense_rag"", ""graph_rag"", ""hippo_rag"", ""hybrid_rag"", ""long_context"", ""rolling_summary""]}}",,groundedness,,1,0.046511627906976716,hippo_rag,hybrid_rag,scoped_paired_difference_normal_approximation
"{""high"": 0.1515151515151515, ""level"": 0.95, ""low"": 0.1515151515151515}",,"{""differences"": [0.1515151515151515], ""paired_keys"": [[""7759a683-adb7-4e2a-932e-185cdeabc93b"", 1]], ""scope"": {""patients"": [""SYN-CSM-002""], ""questions"": ""all"", ""repetitions"": ""all"", ""systems"": [""csm"", ""dense_rag"", ""graph_rag"", ""hippo_rag"", ""hybrid_rag"", ""long_context"", ""rolling_summary""]}}",,groundedness,,1,0.1515151515151515,hippo_rag,long_context,scoped_paired_difference_normal_approximation
"{""high"": 0.02857142857142858, ""level"": 0.95, ""low"": 0.02857142857142858}",,"{""differences"": [0.02857142857142858], ""paired_keys"": [[""7759a683-adb7-4e2a-932e-185cdeabc93b"", 1]], ""scope"": {""patients"": [""SYN-CSM-002""], ""questions"": ""all"", ""repetitions"": ""all"", ""systems"": [""csm"", ""dense_rag"", ""graph_rag"", ""hippo_rag"", ""hybrid_rag"", ""long_context"", ""rolling_summary""]}}",,groundedness,,1,0.02857142857142858,hippo_rag,rolling_summary,scoped_paired_difference_normal_approximation
"{""high"": 0.10500352360817478, ""level"": 0.95, ""low"": 0.10500352360817478}",,"{""differences"": [0.10500352360817478], ""paired_keys"": [[""7759a683-adb7-4e2a-932e-185cdeabc93b"", 1]], ""scope"": {""patients"": [""SYN-CSM-002""], ""questions"": ""all"", ""repetitions"": ""all"", ""systems"": [""csm"", ""dense_rag"", ""graph_rag"", ""hippo_rag"", ""hybrid_rag"", ""long_context"", ""rolling_summary""]}}",,groundedness,,1,0.10500352360817478,hybrid_rag,long_context,scoped_paired_difference_normal_approximation
"{""high"": -0.017940199335548135, ""level"": 0.95, ""low"": -0.017940199335548135}",,"{""differences"": [-0.017940199335548135], ""paired_keys"": [[""7759a683-adb7-4e2a-932e-185cdeabc93b"", 1]], ""scope"": {""patients"": [""SYN-CSM-002""], ""questions"": ""all"", ""repetitions"": ""all"", ""systems"": [""csm"", ""dense_rag"", ""graph_rag"", ""hippo_rag"", ""hybrid_rag"", ""long_context"", ""rolling_summary""]}}",,groundedness,,1,-0.017940199335548135,hybrid_rag,rolling_summary,scoped_paired_difference_normal_approximation
"{""high"": -0.12294372294372291, ""level"": 0.95, ""low"": -0.12294372294372291}",,"{""differences"": [-0.12294372294372291], ""paired_keys"": [[""7759a683-adb7-4e2a-932e-185cdeabc93b"", 1]], ""scope"": {""patients"": [""SYN-CSM-002""], ""questions"": ""all"", ""repetitions"": ""all"", ""systems"": [""csm"", ""dense_rag"", ""graph_rag"", ""hippo_rag"", ""hybrid_rag"", ""long_context"", ""rolling_summary""]}}",,groundedness,,1,-0.12294372294372291,long_context,rolling_summary,scoped_paired_difference_normal_approximation
"{""high"": 0.0, ""level"": 0.95, ""low"": 0.0}",,"{""differences"": [0.0], ""paired_keys"": [[""7759a683-adb7-4e2a-932e-185cdeabc93b"", 1]], ""scope"": {""patients"": [""SYN-CSM-002""], ""questions"": ""all"", ""repetitions"": ""all"", ""systems"": [""csm"", ""dense_rag"", ""graph_rag"", ""hippo_rag"", ""hybrid_rag"", ""long_context"", ""rolling_summary""]}}",,hallucination_rate,,1,0.0,csm,dense_rag,scoped_paired_difference_normal_approximation
"{""high"": 0.0, ""level"": 0.95, ""low"": 0.0}",,"{""differences"": [0.0], ""paired_keys"": [[""7759a683-adb7-4e2a-932e-185cdeabc93b"", 1]], ""scope"": {""patients"": [""SYN-CSM-002""], ""questions"": ""all"", ""repetitions"": ""all"", ""systems"": [""csm"", ""dense_rag"", ""graph_rag"", ""hippo_rag"", ""hybrid_rag"", ""long_context"", ""rolling_summary""]}}",,hallucination_rate,,1,0.0,csm,graph_rag,scoped_paired_difference_normal_approximation
"{""high"": 0.0, ""level"": 0.95, ""low"": 0.0}",,"{""differences"": [0.0], ""paired_keys"": [[""7759a683-adb7-4e2a-932e-185cdeabc93b"", 1]], ""scope"": {""patients"": [""SYN-CSM-002""], ""questions"": ""all"", ""repetitions"": ""all"", ""systems"": [""csm"", ""dense_rag"", ""graph_rag"", ""hippo_rag"", ""hybrid_rag"", ""long_context"", ""rolling_summary""]}}",,hallucination_rate,,1,0.0,csm,hippo_rag,scoped_paired_difference_normal_approximation
"{""high"": 0.0, ""level"": 0.95, ""low"": 0.0}",,"{""differences"": [0.0], ""paired_keys"": [[""7759a683-adb7-4e2a-932e-185cdeabc93b"", 1]], ""scope"": {""patients"": [""SYN-CSM-002""], ""questions"": ""all"", ""repetitions"": ""all"", ""systems"": [""csm"", ""dense_rag"", ""graph_rag"", ""hippo_rag"", ""hybrid_rag"", ""long_context"", ""rolling_summary""]}}",,hallucination_rate,,1,0.0,csm,hybrid_rag,scoped_paired_difference_normal_approximation
"{""high"": 0.0, ""level"": 0.95, ""low"": 0.0}",,"{""differences"": [0.0], ""paired_keys"": [[""7759a683-adb7-4e2a-932e-185cdeabc93b"", 1]], ""scope"": {""patients"": [""SYN-CSM-002""], ""questions"": ""all"", ""repetitions"": ""all"", ""systems"": [""csm"", ""dense_rag"", ""graph_rag"", ""hippo_rag"", ""hybrid_rag"", ""long_context"", ""rolling_summary""]}}",,hallucination_rate,,1,0.0,csm,long_context,scoped_paired_difference_normal_approximation
"{""high"": 0.0, ""level"": 0.95, ""low"": 0.0}",,"{""differences"": [0.0], ""paired_keys"": [[""7759a683-adb7-4e2a-932e-185cdeabc93b"", 1]], ""scope"": {""patients"": [""SYN-CSM-002""], ""questions"": ""all"", ""repetitions"": ""all"", ""systems"": [""csm"", ""dense_rag"", ""graph_rag"", ""hippo_rag"", ""hybrid_rag"", ""long_context"", ""rolling_summary""]}}",,hallucination_rate,,1,0.0,csm,rolling_summary,scoped_paired_difference_normal_approximation
"{""high"": 0.0, ""level"": 0.95, ""low"": 0.0}",,"{""differences"": [0.0], ""paired_keys"": [[""7759a683-adb7-4e2a-932e-185cdeabc93b"", 1]], ""scope"": {""patients"": [""SYN-CSM-002""], ""questions"": ""all"", ""repetitions"": ""all"", ""systems"": [""csm"", ""dense_rag"", ""graph_rag"", ""hippo_rag"", ""hybrid_rag"", ""long_context"", ""rolling_summary""]}}",,hallucination_rate,,1,0.0,dense_rag,graph_rag,scoped_paired_difference_normal_approximation
"{""high"": 0.0, ""level"": 0.95, ""low"": 0.0}",,"{""differences"": [0.0], ""paired_keys"": [[""7759a683-adb7-4e2a-932e-185cdeabc93b"", 1]], ""scope"": {""patients"": [""SYN-CSM-002""], ""questions"": ""all"", ""repetitions"": ""all"", ""systems"": [""csm"", ""dense_rag"", ""graph_rag"", ""hippo_rag"", ""hybrid_rag"", ""long_context"", ""rolling_summary""]}}",,hallucination_rate,,1,0.0,dense_rag,hippo_rag,scoped_paired_difference_normal_approximation
"{""high"": 0.0, ""level"": 0.95, ""low"": 0.0}",,"{""differences"": [0.0], ""paired_keys"": [[""7759a683-adb7-4e2a-932e-185cdeabc93b"", 1]], ""scope"": {""patients"": [""SYN-CSM-002""], ""questions"": ""all"", ""repetitions"": ""all"", ""systems"": [""csm"", ""dense_rag"", ""graph_rag"", ""hippo_rag"", ""hybrid_rag"", ""long_context"", ""rolling_summary""]}}",,hallucination_rate,,1,0.0,dense_rag,hybrid_rag,scoped_paired_difference_normal_approximation
"{""high"": 0.0, ""level"": 0.95, ""low"": 0.0}",,"{""differences"": [0.0], ""paired_keys"": [[""7759a683-adb7-4e2a-932e-185cdeabc93b"", 1]], ""scope"": {""patients"": [""SYN-CSM-002""], ""questions"": ""all"", ""repetitions"": ""all"", ""systems"": [""csm"", ""dense_rag"", ""graph_rag"", ""hippo_rag"", ""hybrid_rag"", ""long_context"", ""rolling_summary""]}}",,hallucination_rate,,1,0.0,dense_rag,long_context,scoped_paired_difference_normal_approximation
"{""high"": 0.0, ""level"": 0.95, ""low"": 0.0}",,"{""differences"": [0.0], ""paired_keys"": [[""7759a683-adb7-4e2a-932e-185cdeabc93b"", 1]], ""scope"": {""patients"": [""SYN-CSM-002""], ""questions"": ""all"", ""repetitions"": ""all"", ""systems"": [""csm"", ""dense_rag"", ""graph_rag"", ""hippo_rag"", ""hybrid_rag"", ""long_context"", ""rolling_summary""]}}",,hallucination_rate,,1,0.0,dense_rag,rolling_summary,scoped_paired_difference_normal_approximation
"{""high"": 0.0, ""level"": 0.95, ""low"": 0.0}",,"{""differences"": [0.0], ""paired_keys"": [[""7759a683-adb7-4e2a-932e-185cdeabc93b"", 1]], ""scope"": {""patients"": [""SYN-CSM-002""], ""questions"": ""all"", ""repetitions"": ""all"", ""systems"": [""csm"", ""dense_rag"", ""graph_rag"", ""hippo_rag"", ""hybrid_rag"", ""long_context"", ""rolling_summary""]}}",,hallucination_rate,,1,0.0,graph_rag,hippo_rag,scoped_paired_difference_normal_approximation
"{""high"": 0.0, ""level"": 0.95, ""low"": 0.0}",,"{""differences"": [0.0], ""paired_keys"": [[""7759a683-adb7-4e2a-932e-185cdeabc93b"", 1]], ""scope"": {""patients"": [""SYN-CSM-002""], ""questions"": ""all"", ""repetitions"": ""all"", ""systems"": [""csm"", ""dense_rag"", ""graph_rag"", ""hippo_rag"", ""hybrid_rag"", ""long_context"", ""rolling_summary""]}}",,hallucination_rate,,1,0.0,graph_rag,hybrid_rag,scoped_paired_difference_normal_approximation
"{""high"": 0.0, ""level"": 0.95, ""low"": 0.0}",,"{""differences"": [0.0], ""paired_keys"": [[""7759a683-adb7-4e2a-932e-185cdeabc93b"", 1]], ""scope"": {""patients"": [""SYN-CSM-002""], ""questions"": ""all"", ""repetitions"": ""all"", ""systems"": [""csm"", ""dense_rag"", ""graph_rag"", ""hippo_rag"", ""hybrid_rag"", ""long_context"", ""rolling_summary""]}}",,hallucination_rate,,1,0.0,graph_rag,long_context,scoped_paired_difference_normal_approximation
"{""high"": 0.0, ""level"": 0.95, ""low"": 0.0}",,"{""differences"": [0.0], ""paired_keys"": [[""7759a683-adb7-4e2a-932e-185cdeabc93b"", 1]], ""scope"": {""patients"": [""SYN-CSM-002""], ""questions"": ""all"", ""repetitions"": ""all"", ""systems"": [""csm"", ""dense_rag"", ""graph_rag"", ""hippo_rag"", ""hybrid_rag"", ""long_context"", ""rolling_summary""]}}",,hallucination_rate,,1,0.0,graph_rag,rolling_summary,scoped_paired_difference_normal_approximation
"{""high"": 0.0, ""level"": 0.95, ""low"": 0.0}",,"{""differences"": [0.0], ""paired_keys"": [[""7759a683-adb7-4e2a-932e-185cdeabc93b"", 1]], ""scope"": {""patients"": [""SYN-CSM-002""], ""questions"": ""all"", ""repetitions"": ""all"", ""systems"": [""csm"", ""dense_rag"", ""graph_rag"", ""hippo_rag"", ""hybrid_rag"", ""long_context"", ""rolling_summary""]}}",,hallucination_rate,,1,0.0,hippo_rag,hybrid_rag,scoped_paired_difference_normal_approximation
"{""high"": 0.0, ""level"": 0.95, ""low"": 0.0}",,"{""differences"": [0.0], ""paired_keys"": [[""7759a683-adb7-4e2a-932e-185cdeabc93b"", 1]], ""scope"": {""patients"": [""SYN-CSM-002""], ""questions"": ""all"", ""repetitions"": ""all"", ""systems"": [""csm"", ""dense_rag"", ""graph_rag"", ""hippo_rag"", ""hybrid_rag"", ""long_context"", ""rolling_summary""]}}",,hallucination_rate,,1,0.0,hippo_rag,long_context,scoped_paired_difference_normal_approximation
"{""high"": 0.0, ""level"": 0.95, ""low"": 0.0}",,"{""differences"": [0.0], ""paired_keys"": [[""7759a683-adb7-4e2a-932e-185cdeabc93b"", 1]], ""scope"": {""patients"": [""SYN-CSM-002""], ""questions"": ""all"", ""repetitions"": ""all"", ""systems"": [""csm"", ""dense_rag"", ""graph_rag"", ""hippo_rag"", ""hybrid_rag"", ""long_context"", ""rolling_summary""]}}",,hallucination_rate,,1,0.0,hippo_rag,rolling_summary,scoped_paired_difference_normal_approximation
"{""high"": 0.0, ""level"": 0.95, ""low"": 0.0}",,"{""differences"": [0.0], ""paired_keys"": [[""7759a683-adb7-4e2a-932e-185cdeabc93b"", 1]], ""scope"": {""patients"": [""SYN-CSM-002""], ""questions"": ""all"", ""repetitions"": ""all"", ""systems"": [""csm"", ""dense_rag"", ""graph_rag"", ""hippo_rag"", ""hybrid_rag"", ""long_context"", ""rolling_summary""]}}",,hallucination_rate,,1,0.0,hybrid_rag,long_context,scoped_paired_difference_normal_approximation
"{""high"": 0.0, ""level"": 0.95, ""low"": 0.0}",,"{""differences"": [0.0], ""paired_keys"": [[""7759a683-adb7-4e2a-932e-185cdeabc93b"", 1]], ""scope"": {""patients"": [""SYN-CSM-002""], ""questions"": ""all"", ""repetitions"": ""all"", ""systems"": [""csm"", ""dense_rag"", ""graph_rag"", ""hippo_rag"", ""hybrid_rag"", ""long_context"", ""rolling_summary""]}}",,hallucination_rate,,1,0.0,hybrid_rag,rolling_summary,scoped_paired_difference_normal_approximation
"{""high"": 0.0, ""level"": 0.95, ""low"": 0.0}",,"{""differences"": [0.0], ""paired_keys"": [[""7759a683-adb7-4e2a-932e-185cdeabc93b"", 1]], ""scope"": {""patients"": [""SYN-CSM-002""], ""questions"": ""all"", ""repetitions"": ""all"", ""systems"": [""csm"", ""dense_rag"", ""graph_rag"", ""hippo_rag"", ""hybrid_rag"", ""long_context"", ""rolling_summary""]}}",,hallucination_rate,,1,0.0,long_context,rolling_summary,scoped_paired_difference_normal_approximation
"{""high"": -0.18207885304659502, ""level"": 0.95, ""low"": -0.18207885304659502}",,"{""differences"": [-0.18207885304659502], ""paired_keys"": [[""7759a683-adb7-4e2a-932e-185cdeabc93b"", 1]], ""scope"": {""patients"": [""SYN-CSM-002""], ""questions"": ""all"", ""repetitions"": ""all"", ""systems"": [""csm"", ""dense_rag"", ""graph_rag"", ""hippo_rag"", ""hybrid_rag"", ""long_context"", ""rolling_summary""]}}",,lineage_citation_f1,,1,-0.18207885304659502,csm,dense_rag,scoped_paired_difference_normal_approximation
"{""high"": -0.08149405772495757, ""level"": 0.95, ""low"": -0.08149405772495757}",,"{""differences"": [-0.08149405772495757], ""paired_keys"": [[""7759a683-adb7-4e2a-932e-185cdeabc93b"", 1]], ""scope"": {""patients"": [""SYN-CSM-002""], ""questions"": ""all"", ""repetitions"": ""all"", ""systems"": [""csm"", ""dense_rag"", ""graph_rag"", ""hippo_rag"", ""hybrid_rag"", ""long_context"", ""rolling_summary""]}}",,lineage_citation_f1,,1,-0.08149405772495757,csm,graph_rag,scoped_paired_difference_normal_approximation
"{""high"": -0.07609594706368902, ""level"": 0.95, ""low"": -0.07609594706368902}",,"{""differences"": [-0.07609594706368902], ""paired_keys"": [[""7759a683-adb7-4e2a-932e-185cdeabc93b"", 1]], ""scope"": {""patients"": [""SYN-CSM-002""], ""questions"": ""all"", ""repetitions"": ""all"", ""systems"": [""csm"", ""dense_rag"", ""graph_rag"", ""hippo_rag"", ""hybrid_rag"", ""long_context"", ""rolling_summary""]}}",,lineage_citation_f1,,1,-0.07609594706368902,csm,hippo_rag,scoped_paired_difference_normal_approximation
"{""high"": -0.15668202764976966, ""level"": 0.95, ""low"": -0.15668202764976966}",,"{""differences"": [-0.15668202764976966], ""paired_keys"": [[""7759a683-adb7-4e2a-932e-185cdeabc93b"", 1]], ""scope"": {""patients"": [""SYN-CSM-002""], ""questions"": ""all"", ""repetitions"": ""all"", ""systems"": [""csm"", ""dense_rag"", ""graph_rag"", ""hippo_rag"", ""hybrid_rag"", ""long_context"", ""rolling_summary""]}}",,lineage_citation_f1,,1,-0.15668202764976966,csm,hybrid_rag,scoped_paired_difference_normal_approximation
"{""high"": -0.0814940577249576, ""level"": 0.95, ""low"": -0.0814940577249576}",,"{""differences"": [-0.0814940577249576], ""paired_keys"": [[""7759a683-adb7-4e2a-932e-185cdeabc93b"", 1]], ""scope"": {""patients"": [""SYN-CSM-002""], ""questions"": ""all"", ""repetitions"": ""all"", ""systems"": [""csm"", ""dense_rag"", ""graph_rag"", ""hippo_rag"", ""hybrid_rag"", ""long_context"", ""rolling_summary""]}}",,lineage_citation_f1,,1,-0.0814940577249576,csm,long_context,scoped_paired_difference_normal_approximation
"{""high"": -0.02481389578163773, ""level"": 0.95, ""low"": -0.02481389578163773}",,"{""differences"": [-0.02481389578163773], ""paired_keys"": [[""7759a683-adb7-4e2a-932e-185cdeabc93b"", 1]], ""scope"": {""patients"": [""SYN-CSM-002""], ""questions"": ""all"", ""repetitions"": ""all"", ""systems"": [""csm"", ""dense_rag"", ""graph_rag"", ""hippo_rag"", ""hybrid_rag"", ""long_context"", ""rolling_summary""]}}",,lineage_citation_f1,,1,-0.02481389578163773,csm,rolling_summary,scoped_paired_difference_normal_approximation
"{""high"": 0.10058479532163744, ""level"": 0.95, ""low"": 0.10058479532163744}",,"{""differences"": [0.10058479532163744], ""paired_keys"": [[""7759a683-adb7-4e2a-932e-185cdeabc93b"", 1]], ""scope"": {""patients"": [""SYN-CSM-002""], ""questions"": ""all"", ""repetitions"": ""all"", ""systems"": [""csm"", ""dense_rag"", ""graph_rag"", ""hippo_rag"", ""hybrid_rag"", ""long_context"", ""rolling_summary""]}}",,lineage_citation_f1,,1,0.10058479532163744,dense_rag,graph_rag,scoped_paired_difference_normal_approximation
"{""high"": 0.105982905982906, ""level"": 0.95, ""low"": 0.105982905982906}",,"{""differences"": [0.105982905982906], ""paired_keys"": [[""7759a683-adb7-4e2a-932e-185cdeabc93b"", 1]], ""scope"": {""patients"": [""SYN-CSM-002""], ""questions"": ""all"", ""repetitions"": ""all"", ""systems"": [""csm"", ""dense_rag"", ""graph_rag"", ""hippo_rag"", ""hybrid_rag"", ""long_context"", ""rolling_summary""]}}",,lineage_citation_f1,,1,0.105982905982906,dense_rag,hippo_rag,scoped_paired_difference_normal_approximation
"{""high"": 0.025396825396825362, ""level"": 0.95, ""low"": 0.025396825396825362}",,"{""differences"": [0.025396825396825362], ""paired_keys"": [[""7759a683-adb7-4e2a-932e-185cdeabc93b"", 1]], ""scope"": {""patients"": [""SYN-CSM-002""], ""questions"": ""all"", ""repetitions"": ""all"", ""systems"": [""csm"", ""dense_rag"", ""graph_rag"", ""hippo_rag"", ""hybrid_rag"", ""long_context"", ""rolling_summary""]}}",,lineage_citation_f1,,1,0.025396825396825362,dense_rag,hybrid_rag,scoped_paired_difference_normal_approximation
"{""high"": 0.10058479532163742, ""level"": 0.95, ""low"": 0.10058479532163742}",,"{""differences"": [0.10058479532163742], ""paired_keys"": [[""7759a683-adb7-4e2a-932e-185cdeabc93b"", 1]], ""scope"": {""patients"": [""SYN-CSM-002""], ""questions"": ""all"", ""repetitions"": ""all"", ""systems"": [""csm"", ""dense_rag"", ""graph_rag"", ""hippo_rag"", ""hybrid_rag"", ""long_context"", ""rolling_summary""]}}",,lineage_citation_f1,,1,0.10058479532163742,dense_rag,long_context,scoped_paired_difference_normal_approximation
"{""high"": 0.1572649572649573, ""level"": 0.95, ""low"": 0.1572649572649573}",,"{""differences"": [0.1572649572649573], ""paired_keys"": [[""7759a683-adb7-4e2a-932e-185cdeabc93b"", 1]], ""scope"": {""patients"": [""SYN-CSM-002""], ""questions"": ""all"", ""repetitions"": ""all"", ""systems"": [""csm"", ""dense_rag"", ""graph_rag"", ""hippo_rag"", ""hybrid_rag"", ""long_context"", ""rolling_summary""]}}",,lineage_citation_f1,,1,0.1572649572649573,dense_rag,rolling_summary,scoped_paired_difference_normal_approximation
"{""high"": 0.0053981106612685514, ""level"": 0.95, ""low"": 0.0053981106612685514}",,"{""differences"": [0.0053981106612685514], ""paired_keys"": [[""7759a683-adb7-4e2a-932e-185cdeabc93b"", 1]], ""scope"": {""patients"": [""SYN-CSM-002""], ""questions"": ""all"", ""repetitions"": ""all"", ""systems"": [""csm"", ""dense_rag"", ""graph_rag"", ""hippo_rag"", ""hybrid_rag"", ""long_context"", ""rolling_summary""]}}",,lineage_citation_f1,,1,0.0053981106612685514,graph_rag,hippo_rag,scoped_paired_difference_normal_approximation
"{""high"": -0.07518796992481208, ""level"": 0.95, ""low"": -0.07518796992481208}",,"{""differences"": [-0.07518796992481208], ""paired_keys"": [[""7759a683-adb7-4e2a-932e-185cdeabc93b"", 1]], ""scope"": {""patients"": [""SYN-CSM-002""], ""questions"": ""all"", ""repetitions"": ""all"", ""systems"": [""csm"", ""dense_rag"", ""graph_rag"", ""hippo_rag"", ""hybrid_rag"", ""long_context"", ""rolling_summary""]}}",,lineage_citation_f1,,1,-0.07518796992481208,graph_rag,hybrid_rag,scoped_paired_difference_normal_approximation
"{""high"": -2.7755575615628914e-17, ""level"": 0.95, ""low"": -2.7755575615628914e-17}",,"{""differences"": [-2.7755575615628914e-17], ""paired_keys"": [[""7759a683-adb7-4e2a-932e-185cdeabc93b"", 1]], ""scope"": {""patients"": [""SYN-CSM-002""], ""questions"": ""all"", ""repetitions"": ""all"", ""systems"": [""csm"", ""dense_rag"", ""graph_rag"", ""hippo_rag"", ""hybrid_rag"", ""long_context"", ""rolling_summary""]}}",,lineage_citation_f1,,1,-2.7755575615628914e-17,graph_rag,long_context,scoped_paired_difference_normal_approximation
"{""high"": 0.056680161943319846, ""level"": 0.95, ""low"": 0.056680161943319846}",,"{""differences"": [0.056680161943319846], ""paired_keys"": [[""7759a683-adb7-4e2a-932e-185cdeabc93b"", 1]], ""scope"": {""patients"": [""SYN-CSM-002""], ""questions"": ""all"", ""repetitions"": ""all"", ""systems"": [""csm"", ""dense_rag"", ""graph_rag"", ""hippo_rag"", ""hybrid_rag"", ""long_context"", ""rolling_summary""]}}",,lineage_citation_f1,,1,0.056680161943319846,graph_rag,rolling_summary,scoped_paired_difference_normal_approximation
"{""high"": -0.08058608058608063, ""level"": 0.95, ""low"": -0.08058608058608063}",,"{""differences"": [-0.08058608058608063], ""paired_keys"": [[""7759a683-adb7-4e2a-932e-185cdeabc93b"", 1]], ""scope"": {""patients"": [""SYN-CSM-002""], ""questions"": ""all"", ""repetitions"": ""all"", ""systems"": [""csm"", ""dense_rag"", ""graph_rag"", ""hippo_rag"", ""hybrid_rag"", ""long_context"", ""rolling_summary""]}}",,lineage_citation_f1,,1,-0.08058608058608063,hippo_rag,hybrid_rag,scoped_paired_difference_normal_approximation
"{""high"": -0.005398110661268579, ""level"": 0.95, ""low"": -0.005398110661268579}",,"{""differences"": [-0.005398110661268579], ""paired_keys"": [[""7759a683-adb7-4e2a-932e-185cdeabc93b"", 1]], ""scope"": {""patients"": [""SYN-CSM-002""], ""questions"": ""all"", ""repetitions"": ""all"", ""systems"": [""csm"", ""dense_rag"", ""graph_rag"", ""hippo_rag"", ""hybrid_rag"", ""long_context"", ""rolling_summary""]}}",,lineage_citation_f1,,1,-0.005398110661268579,hippo_rag,long_context,scoped_paired_difference_normal_approximation
"{""high"": 0.051282051282051294, ""level"": 0.95, ""low"": 0.051282051282051294}",,"{""differences"": [0.051282051282051294], ""paired_keys"": [[""7759a683-adb7-4e2a-932e-185cdeabc93b"", 1]], ""scope"": {""patients"": [""SYN-CSM-002""], ""questions"": ""all"", ""repetitions"": ""all"", ""systems"": [""csm"", ""dense_rag"", ""graph_rag"", ""hippo_rag"", ""hybrid_rag"", ""long_context"", ""rolling_summary""]}}",,lineage_citation_f1,,1,0.051282051282051294,hippo_rag,rolling_summary,scoped_paired_difference_normal_approximation
"{""high"": 0.07518796992481205, ""level"": 0.95, ""low"": 0.07518796992481205}",,"{""differences"": [0.07518796992481205], ""paired_keys"": [[""7759a683-adb7-4e2a-932e-185cdeabc93b"", 1]], ""scope"": {""patients"": [""SYN-CSM-002""], ""questions"": ""all"", ""repetitions"": ""all"", ""systems"": [""csm"", ""dense_rag"", ""graph_rag"", ""hippo_rag"", ""hybrid_rag"", ""long_context"", ""rolling_summary""]}}",,lineage_citation_f1,,1,0.07518796992481205,hybrid_rag,long_context,scoped_paired_difference_normal_approximation
"{""high"": 0.13186813186813193, ""level"": 0.95, ""low"": 0.13186813186813193}",,"{""differences"": [0.13186813186813193], ""paired_keys"": [[""7759a683-adb7-4e2a-932e-185cdeabc93b"", 1]], ""scope"": {""patients"": [""SYN-CSM-002""], ""questions"": ""all"", ""repetitions"": ""all"", ""systems"": [""csm"", ""dense_rag"", ""graph_rag"", ""hippo_rag"", ""hybrid_rag"", ""long_context"", ""rolling_summary""]}}",,lineage_citation_f1,,1,0.13186813186813193,hybrid_rag,rolling_summary,scoped_paired_difference_normal_approximation
"{""high"": 0.05668016194331987, ""level"": 0.95, ""low"": 0.05668016194331987}",,"{""differences"": [0.05668016194331987], ""paired_keys"": [[""7759a683-adb7-4e2a-932e-185cdeabc93b"", 1]], ""scope"": {""patients"": [""SYN-CSM-002""], ""questions"": ""all"", ""repetitions"": ""all"", ""systems"": [""csm"", ""dense_rag"", ""graph_rag"", ""hippo_rag"", ""hybrid_rag"", ""long_context"", ""rolling_summary""]}}",,lineage_citation_f1,,1,0.05668016194331987,long_context,rolling_summary,scoped_paired_difference_normal_approximation
"{""high"": 46455.09999999996, ""level"": 0.95, ""low"": 46455.09999999996}",,"{""differences"": [46455.09999999996], ""paired_keys"": [[""7759a683-adb7-4e2a-932e-185cdeabc93b"", 1]], ""scope"": {""patients"": [""SYN-CSM-002""], ""questions"": ""all"", ""repetitions"": ""all"", ""systems"": [""csm"", ""dense_rag"", ""graph_rag"", ""hippo_rag"", ""hybrid_rag"", ""long_context"", ""rolling_summary""]}}",,p95_latency,,1,46455.09999999996,csm,dense_rag,scoped_paired_difference_normal_approximation
