confidence_interval,corrected_p_value,details,effect_size,metric_name,raw_p_value,sample_count,statistic,system_a,system_b,test_name
"{""high"": 0.23522012578616353, ""level"": 0.95, ""low"": 0.23522012578616353}",,"{""differences"": [0.23522012578616353], ""paired_keys"": [[""8e262a8f-3296-42f8-8ce0-cd6637098f9c"", 1]], ""scope"": {""patients"": [""SYN-CSM-003""], ""questions"": ""all"", ""repetitions"": ""all"", ""systems"": [""csm"", ""dense_rag"", ""graph_rag"", ""hippo_rag"", ""hybrid_rag"", ""long_context"", ""rolling_summary""]}}",,lineage_citation_f1,,1,0.23522012578616353,dense_rag,rolling_summary,scoped_paired_difference_normal_approximation
"{""high"": 0.0042517006802721136, ""level"": 0.95, ""low"": 0.0042517006802721136}",,"{""differences"": [0.0042517006802721136], ""paired_keys"": [[""8e262a8f-3296-42f8-8ce0-cd6637098f9c"", 1]], ""scope"": {""patients"": [""SYN-CSM-003""], ""questions"": ""all"", ""repetitions"": ""all"", ""systems"": [""csm"", ""dense_rag"", ""graph_rag"", ""hippo_rag"", ""hybrid_rag"", ""long_context"", ""rolling_summary""]}}",,lineage_citation_f1,,1,0.0042517006802721136,graph_rag,hippo_rag,scoped_paired_difference_normal_approximation
"{""high"": -0.06617647058823525, ""level"": 0.95, ""low"": -0.06617647058823525}",,"{""differences"": [-0.06617647058823525], ""paired_keys"": [[""8e262a8f-3296-42f8-8ce0-cd6637098f9c"", 1]], ""scope"": {""patients"": [""SYN-CSM-003""], ""questions"": ""all"", ""repetitions"": ""all"", ""systems"": [""csm"", ""dense_rag"", ""graph_rag"", ""hippo_rag"", ""hybrid_rag"", ""long_context"", ""rolling_summary""]}}",,lineage_citation_f1,,1,-0.06617647058823525,graph_rag,hybrid_rag,scoped_paired_difference_normal_approximation
"{""high"": -0.19166666666666662, ""level"": 0.95, ""low"": -0.19166666666666662}",,"{""differences"": [-0.19166666666666662], ""paired_keys"": [[""8e262a8f-3296-42f8-8ce0-cd6637098f9c"", 1]], ""scope"": {""patients"": [""SYN-CSM-003""], ""questions"": ""all"", ""repetitions"": ""all"", ""systems"": [""csm"", ""dense_rag"", ""graph_rag"", ""hippo_rag"", ""hybrid_rag"", ""long_context"", ""rolling_summary""]}}",,lineage_citation_f1,,1,-0.19166666666666662,graph_rag,long_context,scoped_paired_difference_normal_approximation
"{""high"": 0.14166666666666666, ""level"": 0.95, ""low"": 0.14166666666666666}",,"{""differences"": [0.14166666666666666], ""paired_keys"": [[""8e262a8f-3296-42f8-8ce0-cd6637098f9c"", 1]], ""scope"": {""patients"": [""SYN-CSM-003""], ""questions"": ""all"", ""repetitions"": ""all"", ""systems"": [""csm"", ""dense_rag"", ""graph_rag"", ""hippo_rag"", ""hybrid_rag"", ""long_context"", ""rolling_summary""]}}",,lineage_citation_f1,,1,0.14166666666666666,graph_rag,rolling_summary,scoped_paired_difference_normal_approximation
"{""high"": -0.07042817126850737, ""level"": 0.95, ""low"": -0.07042817126850737}",,"{""differences"": [-0.07042817126850737], ""paired_keys"": [[""8e262a8f-3296-42f8-8ce0-cd6637098f9c"", 1]], ""scope"": {""patients"": [""SYN-CSM-003""], ""questions"": ""all"", ""repetitions"": ""all"", ""systems"": [""csm"", ""dense_rag"", ""graph_rag"", ""hippo_rag"", ""hybrid_rag"", ""long_context"", ""rolling_summary""]}}",,lineage_citation_f1,,1,-0.07042817126850737,hippo_rag,hybrid_rag,scoped_paired_difference_normal_approximation
"{""high"": -0.19591836734693874, ""level"": 0.95, ""low"": -0.19591836734693874}",,"{""differences"": [-0.19591836734693874], ""paired_keys"": [[""8e262a8f-3296-42f8-8ce0-cd6637098f9c"", 1]], ""scope"": {""patients"": [""SYN-CSM-003""], ""questions"": ""all"", ""repetitions"": ""all"", ""systems"": [""csm"", ""dense_rag"", ""graph_rag"", ""hippo_rag"", ""hybrid_rag"", ""long_context"", ""rolling_summary""]}}",,lineage_citation_f1,,1,-0.19591836734693874,hippo_rag,long_context,scoped_paired_difference_normal_approximation
"{""high"": 0.13741496598639458, ""level"": 0.95, ""low"": 0.13741496598639458}",,"{""differences"": [0.13741496598639458], ""paired_keys"": [[""8e262a8f-3296-42f8-8ce0-cd6637098f9c"", 1]], ""scope"": {""patients"": [""SYN-CSM-003""], ""questions"": ""all"", ""repetitions"": ""all"", ""systems"": [""csm"", ""dense_rag"", ""graph_rag"", ""hippo_rag"", ""hybrid_rag"", ""long_context"", ""rolling_summary""]}}",,lineage_citation_f1,,1,0.13741496598639458,hippo_rag,rolling_summary,scoped_paired_difference_normal_approximation
"{""high"": -0.12549019607843137, ""level"": 0.95, ""low"": -0.12549019607843137}",,"{""differences"": [-0.12549019607843137], ""paired_keys"": [[""8e262a8f-3296-42f8-8ce0-cd6637098f9c"", 1]], ""scope"": {""patients"": [""SYN-CSM-003""], ""questions"": ""all"", ""repetitions"": ""all"", ""systems"": [""csm"", ""dense_rag"", ""graph_rag"", ""hippo_rag"", ""hybrid_rag"", ""long_context"", ""rolling_summary""]}}",,lineage_citation_f1,,1,-0.12549019607843137,hybrid_rag,long_context,scoped_paired_difference_normal_approximation
"{""high"": 0.20784313725490194, ""level"": 0.95, ""low"": 0.20784313725490194}",,"{""differences"": [0.20784313725490194], ""paired_keys"": [[""8e262a8f-3296-42f8-8ce0-cd6637098f9c"", 1]], ""scope"": {""patients"": [""SYN-CSM-003""], ""questions"": ""all"", ""repetitions"": ""all"", ""systems"": [""csm"", ""dense_rag"", ""graph_rag"", ""hippo_rag"", ""hybrid_rag"", ""long_context"", ""rolling_summary""]}}",,lineage_citation_f1,,1,0.20784313725490194,hybrid_rag,rolling_summary,scoped_paired_difference_normal_approximation
"{""high"": 0.3333333333333333, ""level"": 0.95, ""low"": 0.3333333333333333}",,"{""differences"": [0.3333333333333333], ""paired_keys"": [[""8e262a8f-3296-42f8-8ce0-cd6637098f9c"", 1]], ""scope"": {""patients"": [""SYN-CSM-003""], ""questions"": ""all"", ""repetitions"": ""all"", ""systems"": [""csm"", ""dense_rag"", ""graph_rag"", ""hippo_rag"", ""hybrid_rag"", ""long_context"", ""rolling_summary""]}}",,lineage_citation_f1,,1,0.3333333333333333,long_context,rolling_summary,scoped_paired_difference_normal_approximation
"{""high"": 103555.15000000001, ""level"": 0.95, ""low"": 103555.15000000001}",,"{""differences"": [103555.15000000001], ""paired_keys"": [[""8e262a8f-3296-42f8-8ce0-cd6637098f9c"", 1]], ""scope"": {""patients"": [""SYN-CSM-003""], ""questions"": ""all"", ""repetitions"": ""all"", ""systems"": [""csm"", ""dense_rag"", ""graph_rag"", ""hippo_rag"", ""hybrid_rag"", ""long_context"", ""rolling_summary""]}}",,p95_latency,,1,103555.15000000001,csm,dense_rag,scoped_paired_difference_normal_approximation
"{""high"": -6773.850000000079, ""level"": 0.95, ""low"": -6773.850000000079}",,"{""differences"": [-6773.850000000079], ""paired_keys"": [[""8e262a8f-3296-42f8-8ce0-cd6637098f9c"", 1]], ""scope"": {""patients"": [""SYN-CSM-003""], ""questions"": ""all"", ""repetitions"": ""all"", ""systems"": [""csm"", ""dense_rag"", ""graph_rag"", ""hippo_rag"", ""hybrid_rag"", ""long_context"", ""rolling_summary""]}}",,p95_latency,,1,-6773.850000000079,csm,graph_rag,scoped_paired_difference_normal_approximation
"{""high"": 110.65000000000873, ""level"": 0.95, ""low"": 110.65000000000873}",,"{""differences"": [110.65000000000873], ""paired_keys"": [[""8e262a8f-3296-42f8-8ce0-cd6637098f9c"", 1]], ""scope"": {""patients"": [""SYN-CSM-003""], ""questions"": ""all"", ""repetitions"": ""all"", ""systems"": [""csm"", ""dense_rag"", ""graph_rag"", ""hippo_rag"", ""hybrid_rag"", ""long_context"", ""rolling_summary""]}}",,p95_latency,,1,110.65000000000873,csm,hippo_rag,scoped_paired_difference_normal_approximation
"{""high"": 95127.19999999994, ""level"": 0.95, ""low"": 95127.19999999994}",,"{""differences"": [95127.19999999994], ""paired_keys"": [[""8e262a8f-3296-42f8-8ce0-cd6637098f9c"", 1]], ""scope"": {""patients"": [""SYN-CSM-003""], ""questions"": ""all"", ""repetitions"": ""all"", ""systems"": [""csm"", ""dense_rag"", ""graph_rag"", ""hippo_rag"", ""hybrid_rag"", ""long_context"", ""rolling_summary""]}}",,p95_latency,,1,95127.19999999994,csm,hybrid_rag,scoped_paired_difference_normal_approximation
"{""high"": 95890.95, ""level"": 0.95, ""low"": 95890.95}",,"{""differences"": [95890.95], ""paired_keys"": [[""8e262a8f-3296-42f8-8ce0-cd6637098f9c"", 1]], ""scope"": {""patients"": [""SYN-CSM-003""], ""questions"": ""all"", ""repetitions"": ""all"", ""systems"": [""csm"", ""dense_rag"", ""graph_rag"", ""hippo_rag"", ""hybrid_rag"", ""long_context"", ""rolling_summary""]}}",,p95_latency,,1,95890.95,csm,long_context,scoped_paired_difference_normal_approximation
"{""high"": -4522.8500000000495, ""level"": 0.95, ""low"": -4522.8500000000495}",,"{""differences"": [-4522.8500000000495], ""paired_keys"": [[""8e262a8f-3296-42f8-8ce0-cd6637098f9c"", 1]], ""scope"": {""patients"": [""SYN-CSM-003""], ""questions"": ""all"", ""repetitions"": ""all"", ""systems"": [""csm"", ""dense_rag"", ""graph_rag"", ""hippo_rag"", ""hybrid_rag"", ""long_context"", ""rolling_summary""]}}",,p95_latency,,1,-4522.8500000000495,csm,rolling_summary,scoped_paired_difference_normal_approximation
"{""high"": -110329.00000000009, ""level"": 0.95, ""low"": -110329.00000000009}",,"{""differences"": [-110329.00000000009], ""paired_keys"": [[""8e262a8f-3296-42f8-8ce0-cd6637098f9c"", 1]], ""scope"": {""patients"": [""SYN-CSM-003""], ""questions"": ""all"", ""repetitions"": ""all"", ""systems"": [""csm"", ""dense_rag"", ""graph_rag"", ""hippo_rag"", ""hybrid_rag"", ""long_context"", ""rolling_summary""]}}",,p95_latency,,1,-110329.00000000009,dense_rag,graph_rag,scoped_paired_difference_normal_approximation
"{""high"": -103444.5, ""level"": 0.95, ""low"": -103444.5}",,"{""differences"": [-103444.5], ""paired_keys"": [[""8e262a8f-3296-42f8-8ce0-cd6637098f9c"", 1]], ""scope"": {""patients"": [""SYN-CSM-003""], ""questions"": ""all"", ""repetitions"": ""all"", ""systems"": [""csm"", ""dense_rag"", ""graph_rag"", ""hippo_rag"", ""hybrid_rag"", ""long_context"", ""rolling_summary""]}}",,p95_latency,,1,-103444.5,dense_rag,hippo_rag,scoped_paired_difference_normal_approximation
"{""high"": -8427.95000000007, ""level"": 0.95, ""low"": -8427.95000000007}",,"{""differences"": [-8427.95000000007], ""paired_keys"": [[""8e262a8f-3296-42f8-8ce0-cd6637098f9c"", 1]], ""scope"": {""patients"": [""SYN-CSM-003""], ""questions"": ""all"", ""repetitions"": ""all"", ""systems"": [""csm"", ""dense_rag"", ""graph_rag"", ""hippo_rag"", ""hybrid_rag"", ""long_context"", ""rolling_summary""]}}",,p95_latency,,1,-8427.95000000007,dense_rag,hybrid_rag,scoped_paired_difference_normal_approximation
"{""high"": -7664.200000000012, ""level"": 0.95, ""low"": -7664.200000000012}",,"{""differences"": [-7664.200000000012], ""paired_keys"": [[""8e262a8f-3296-42f8-8ce0-cd6637098f9c"", 1]], ""scope"": {""patients"": [""SYN-CSM-003""], ""questions"": ""all"", ""repetitions"": ""all"", ""systems"": [""csm"", ""dense_rag"", ""graph_rag"", ""hippo_rag"", ""hybrid_rag"", ""long_context"", ""rolling_summary""]}}",,p95_latency,,1,-7664.200000000012,dense_rag,long_context,scoped_paired_difference_normal_approximation
"{""high"": -108078.00000000006, ""level"": 0.95, ""low"": -108078.00000000006}",,"{""differences"": [-108078.00000000006], ""paired_keys"": [[""8e262a8f-3296-42f8-8ce0-cd6637098f9c"", 1]], ""scope"": {""patients"": [""SYN-CSM-003""], ""questions"": ""all"", ""repetitions"": ""all"", ""systems"": [""csm"", ""dense_rag"", ""graph_rag"", ""hippo_rag"", ""hybrid_rag"", ""long_context"", ""rolling_summary""]}}",,p95_latency,,1,-108078.00000000006,dense_rag,rolling_summary,scoped_paired_difference_normal_approximation
"{""high"": 6884.500000000087, ""level"": 0.95, ""low"": 6884.500000000087}",,"{""differences"": [6884.500000000087], ""paired_keys"": [[""8e262a8f-3296-42f8-8ce0-cd6637098f9c"", 1]], ""scope"": {""patients"": [""SYN-CSM-003""], ""questions"": ""all"", ""repetitions"": ""all"", ""systems"": [""csm"", ""dense_rag"", ""graph_rag"", ""hippo_rag"", ""hybrid_rag"", ""long_context"", ""rolling_summary""]}}",,p95_latency,,1,6884.500000000087,graph_rag,hippo_rag,scoped_paired_difference_normal_approximation
"{""high"": 101901.05000000002, ""level"": 0.95, ""low"": 101901.05000000002}",,"{""differences"": [101901.05000000002], ""paired_keys"": [[""8e262a8f-3296-42f8-8ce0-cd6637098f9c"", 1]], ""scope"": {""patients"": [""SYN-CSM-003""], ""questions"": ""all"", ""repetitions"": ""all"", ""systems"": [""csm"", ""dense_rag"", ""graph_rag"", ""hippo_rag"", ""hybrid_rag"", ""long_context"", ""rolling_summary""]}}",,p95_latency,,1,101901.05000000002,graph_rag,hybrid_rag,scoped_paired_difference_normal_approximation
"{""high"": 102664.80000000008, ""level"": 0.95, ""low"": 102664.80000000008}",,"{""differences"": [102664.80000000008], ""paired_keys"": [[""8e262a8f-3296-42f8-8ce0-cd6637098f9c"", 1]], ""scope"": {""patients"": [""SYN-CSM-003""], ""questions"": ""all"", ""repetitions"": ""all"", ""systems"": [""csm"", ""dense_rag"", ""graph_rag"", ""hippo_rag"", ""hybrid_rag"", ""long_context"", ""rolling_summary""]}}",,p95_latency,,1,102664.80000000008,graph_rag,long_context,scoped_paired_difference_normal_approximation
"{""high"": 2251.000000000029, ""level"": 0.95, ""low"": 2251.000000000029}",,"{""differences"": [2251.000000000029], ""paired_keys"": [[""8e262a8f-3296-42f8-8ce0-cd6637098f9c"", 1]], ""scope"": {""patients"": [""SYN-CSM-003""], ""questions"": ""all"", ""repetitions"": ""all"", ""systems"": [""csm"", ""dense_rag"", ""graph_rag"", ""hippo_rag"", ""hybrid_rag"", ""long_context"", ""rolling_summary""]}}",,p95_latency,,1,2251.000000000029,graph_rag,rolling_summary,scoped_paired_difference_normal_approximation
"{""high"": 95016.54999999993, ""level"": 0.95, ""low"": 95016.54999999993}",,"{""differences"": [95016.54999999993], ""paired_keys"": [[""8e262a8f-3296-42f8-8ce0-cd6637098f9c"", 1]], ""scope"": {""patients"": [""SYN-CSM-003""], ""questions"": ""all"", ""repetitions"": ""all"", ""systems"": [""csm"", ""dense_rag"", ""graph_rag"", ""hippo_rag"", ""hybrid_rag"", ""long_context"", ""rolling_summary""]}}",,p95_latency,,1,95016.54999999993,hippo_rag,hybrid_rag,scoped_paired_difference_normal_approximation
"{""high"": 95780.29999999999, ""level"": 0.95, ""low"": 95780.29999999999}",,"{""differences"": [95780.29999999999], ""paired_keys"": [[""8e262a8f-3296-42f8-8ce0-cd6637098f9c"", 1]], ""scope"": {""patients"": [""SYN-CSM-003""], ""questions"": ""all"", ""repetitions"": ""all"", ""systems"": [""csm"", ""dense_rag"", ""graph_rag"", ""hippo_rag"", ""hybrid_rag"", ""long_context"", ""rolling_summary""]}}",,p95_latency,,1,95780.29999999999,hippo_rag,long_context,scoped_paired_difference_normal_approximation
"{""high"": -4633.500000000058, ""level"": 0.95, ""low"": -4633.500000000058}",,"{""differences"": [-4633.500000000058], ""paired_keys"": [[""8e262a8f-3296-42f8-8ce0-cd6637098f9c"", 1]], ""scope"": {""patients"": [""SYN-CSM-003""], ""questions"": ""all"", ""repetitions"": ""all"", ""systems"": [""csm"", ""dense_rag"", ""graph_rag"", ""hippo_rag"", ""hybrid_rag"", ""long_context"", ""rolling_summary""]}}",,p95_latency,,1,-4633.500000000058,hippo_rag,rolling_summary,scoped_paired_difference_normal_approximation
"{""high"": 763.7500000000582, ""level"": 0.95, ""low"": 763.7500000000582}",,"{""differences"": [763.7500000000582], ""paired_keys"": [[""8e262a8f-3296-42f8-8ce0-cd6637098f9c"", 1]], ""scope"": {""patients"": [""SYN-CSM-003""], ""questions"": ""all"", ""repetitions"": ""all"", ""systems"": [""csm"", ""dense_rag"", ""graph_rag"", ""hippo_rag"", ""hybrid_rag"", ""long_context"", ""rolling_summary""]}}",,p95_latency,,1,763.7500000000582,hybrid_rag,long_context,scoped_paired_difference_normal_approximation
"{""high"": -99650.04999999999, ""level"": 0.95, ""low"": -99650.04999999999}",,"{""differences"": [-99650.04999999999], ""paired_keys"": [[""8e262a8f-3296-42f8-8ce0-cd6637098f9c"", 1]], ""scope"": {""patients"": [""SYN-CSM-003""], ""questions"": ""all"", ""repetitions"": ""all"", ""systems"": [""csm"", ""dense_rag"", ""graph_rag"", ""hippo_rag"", ""hybrid_rag"", ""long_context"", ""rolling_summary""]}}",,p95_latency,,1,-99650.04999999999,hybrid_rag,rolling_summary,scoped_paired_difference_normal_approximation
"{""high"": -100413.80000000005, ""level"": 0.95, ""low"": -100413.80000000005}",,"{""differences"": [-100413.80000000005], ""paired_keys"": [[""8e262a8f-3296-42f8-8ce0-cd6637098f9c"", 1]], ""scope"": {""patients"": [""SYN-CSM-003""], ""questions"": ""all"", ""repetitions"": ""all"", ""systems"": [""csm"", ""dense_rag"", ""graph_rag"", ""hippo_rag"", ""hybrid_rag"", ""long_context"", ""rolling_summary""]}}",,p95_latency,,1,-100413.80000000005,long_context,rolling_summary,scoped_paired_difference_normal_approximation
"{""high"": -0.05602240896358546, ""level"": 0.95, ""low"": -0.05602240896358546}",,"{""differences"": [-0.05602240896358546], ""paired_keys"": [[""8e262a8f-3296-42f8-8ce0-cd6637098f9c"", 1]], ""scope"": {""patients"": [""SYN-CSM-003""], ""questions"": ""all"", ""repetitions"": ""all"", ""systems"": [""csm"", ""dense_rag"", ""graph_rag"", ""hippo_rag"", ""hybrid_rag"", ""long_context"", ""rolling_summary""]}}",,retrieval_precision,,1,-0.05602240896358546,csm,dense_rag,scoped_paired_difference_normal_approximation
"{""high"": -0.03802008608321378, ""level"": 0.95, ""low"": -0.03802008608321378}",,"{""differences"": [-0.03802008608321378], ""paired_keys"": [[""8e262a8f-3296-42f8-8ce0-cd6637098f9c"", 1]], ""scope"": {""patients"": [""SYN-CSM-003""], ""questions"": ""all"", ""repetitions"": ""all"", ""systems"": [""csm"", ""dense_rag"", ""graph_rag"", ""hippo_rag"", ""hybrid_rag"", ""long_context"", ""rolling_summary""]}}",,retrieval_precision,,1,-0.03802008608321378,csm,graph_rag,scoped_paired_difference_normal_approximation
"{""high"": -0.05602240896358546, ""level"": 0.95, ""low"": -0.05602240896358546}",,"{""differences"": [-0.05602240896358546], ""paired_keys"": [[""8e262a8f-3296-42f8-8ce0-cd6637098f9c"", 1]], ""scope"": {""patients"": [""SYN-CSM-003""], ""questions"": ""all"", ""repetitions"": ""all"", ""systems"": [""csm"", ""dense_rag"", ""graph_rag"", ""hippo_rag"", ""hybrid_rag"", ""long_context"", ""rolling_summary""]}}",,retrieval_precision,,1,-0.05602240896358546,csm,hippo_rag,scoped_paired_difference_normal_approximation
"{""high"": -0.07983193277310924, ""level"": 0.95, ""low"": -0.07983193277310924}",,"{""differences"": [-0.07983193277310924], ""paired_keys"": [[""8e262a8f-3296-42f8-8ce0-cd6637098f9c"", 1]], ""scope"": {""patients"": [""SYN-CSM-003""], ""questions"": ""all"", ""repetitions"": ""all"", ""systems"": [""csm"", ""dense_rag"", ""graph_rag"", ""hippo_rag"", ""hybrid_rag"", ""long_context"", ""rolling_summary""]}}",,retrieval_precision,,1,-0.07983193277310924,csm,hybrid_rag,scoped_paired_difference_normal_approximation
"{""high"": -0.5441176470588236, ""level"": 0.95, ""low"": -0.5441176470588236}",,"{""differences"": [-0.5441176470588236], ""paired_keys"": [[""8e262a8f-3296-42f8-8ce0-cd6637098f9c"", 1]], ""scope"": {""patients"": [""SYN-CSM-003""], ""questions"": ""all"", ""repetitions"": ""all"", ""systems"": [""csm"", ""dense_rag"", ""graph_rag"", ""hippo_rag"", ""hybrid_rag"", ""long_context"", ""rolling_summary""]}}",,retrieval_precision,,1,-0.5441176470588236,csm,long_context,scoped_paired_difference_normal_approximation
"{""high"": 0.09477124183006536, ""level"": 0.95, ""low"": 0.09477124183006536}",,"{""differences"": [0.09477124183006536], ""paired_keys"": [[""8e262a8f-3296-42f8-8ce0-cd6637098f9c"", 1]], ""scope"": {""patients"": [""SYN-CSM-003""], ""questions"": ""all"", ""repetitions"": ""all"", ""systems"": [""csm"", ""dense_rag"", ""graph_rag"", ""hippo_rag"", ""hybrid_rag"", ""long_context"", ""rolling_summary""]}}",,retrieval_precision,,1,0.09477124183006536,csm,rolling_summary,scoped_paired_difference_normal_approximation
"{""high"": 0.01800232288037168, ""level"": 0.95, ""low"": 0.01800232288037168}",,"{""differences"": [0.01800232288037168], ""paired_keys"": [[""8e262a8f-3296-42f8-8ce0-cd6637098f9c"", 1]], ""scope"": {""patients"": [""SYN-CSM-003""], ""questions"": ""all"", ""repetitions"": ""all"", ""systems"": [""csm"", ""dense_rag"", ""graph_rag"", ""hippo_rag"", ""hybrid_rag"", ""long_context"", ""rolling_summary""]}}",,retrieval_precision,,1,0.01800232288037168,dense_rag,graph_rag,scoped_paired_difference_normal_approximation
"{""high"": 0.0, ""level"": 0.95, ""low"": 0.0}",,"{""differences"": [0.0], ""paired_keys"": [[""8e262a8f-3296-42f8-8ce0-cd6637098f9c"", 1]], ""scope"": {""patients"": [""SYN-CSM-003""], ""questions"": ""all"", ""repetitions"": ""all"", ""systems"": [""csm"", ""dense_rag"", ""graph_rag"", ""hippo_rag"", ""hybrid_rag"", ""long_context"", ""rolling_summary""]}}",,retrieval_precision,,1,0.0,dense_rag,hippo_rag,scoped_paired_difference_normal_approximation
"{""high"": -0.02380952380952378, ""level"": 0.95, ""low"": -0.02380952380952378}",,"{""differences"": [-0.02380952380952378], ""paired_keys"": [[""8e262a8f-3296-42f8-8ce0-cd6637098f9c"", 1]], ""scope"": {""patients"": [""SYN-CSM-003""], ""questions"": ""all"", ""repetitions"": ""all"", ""systems"": [""csm"", ""dense_rag"", ""graph_rag"", ""hippo_rag"", ""hybrid_rag"", ""long_context"", ""rolling_summary""]}}",,retrieval_precision,,1,-0.02380952380952378,dense_rag,hybrid_rag,scoped_paired_difference_normal_approximation
"{""high"": -0.4880952380952381, ""level"": 0.95, ""low"": -0.4880952380952381}",,"{""differences"": [-0.4880952380952381], ""paired_keys"": [[""8e262a8f-3296-42f8-8ce0-cd6637098f9c"", 1]], ""scope"": {""patients"": [""SYN-CSM-003""], ""questions"": ""all"", ""repetitions"": ""all"", ""systems"": [""csm"", ""dense_rag"", ""graph_rag"", ""hippo_rag"", ""hybrid_rag"", ""long_context"", ""rolling_summary""]}}",,retrieval_precision,,1,-0.4880952380952381,dense_rag,long_context,scoped_paired_difference_normal_approximation
"{""high"": 0.1507936507936508, ""level"": 0.95, ""low"": 0.1507936507936508}",,"{""differences"": [0.1507936507936508], ""paired_keys"": [[""8e262a8f-3296-42f8-8ce0-cd6637098f9c"", 1]], ""scope"": {""patients"": [""SYN-CSM-003""], ""questions"": ""all"", ""repetitions"": ""all"", ""systems"": [""csm"", ""dense_rag"", ""graph_rag"", ""hippo_rag"", ""hybrid_rag"", ""long_context"", ""rolling_summary""]}}",,retrieval_precision,,1,0.1507936507936508,dense_rag,rolling_summary,scoped_paired_difference_normal_approximation
"{""high"": -0.01800232288037168, ""level"": 0.95, ""low"": -0.01800232288037168}",,"{""differences"": [-0.01800232288037168], ""paired_keys"": [[""8e262a8f-3296-42f8-8ce0-cd6637098f9c"", 1]], ""scope"": {""patients"": [""SYN-CSM-003""], ""questions"": ""all"", ""repetitions"": ""all"", ""systems"": [""csm"", ""dense_rag"", ""graph_rag"", ""hippo_rag"", ""hybrid_rag"", ""long_context"", ""rolling_summary""]}}",,retrieval_precision,,1,-0.01800232288037168,graph_rag,hippo_rag,scoped_paired_difference_normal_approximation
"{""high"": -0.04181184668989546, ""level"": 0.95, ""low"": -0.04181184668989546}",,"{""differences"": [-0.04181184668989546], ""paired_keys"": [[""8e262a8f-3296-42f8-8ce0-cd6637098f9c"", 1]], ""scope"": {""patients"": [""SYN-CSM-003""], ""questions"": ""all"", ""repetitions"": ""all"", ""systems"": [""csm"", ""dense_rag"", ""graph_rag"", ""hippo_rag"", ""hybrid_rag"", ""long_context"", ""rolling_summary""]}}",,retrieval_precision,,1,-0.04181184668989546,graph_rag,hybrid_rag,scoped_paired_difference_normal_approximation
"{""high"": -0.5060975609756098, ""level"": 0.95, ""low"": -0.5060975609756098}",,"{""differences"": [-0.5060975609756098], ""paired_keys"": [[""8e262a8f-3296-42f8-8ce0-cd6637098f9c"", 1]], ""scope"": {""patients"": [""SYN-CSM-003""], ""questions"": ""all"", ""repetitions"": ""all"", ""systems"": [""csm"", ""dense_rag"", ""graph_rag"", ""hippo_rag"", ""hybrid_rag"", ""long_context"", ""rolling_summary""]}}",,retrieval_precision,,1,-0.5060975609756098,graph_rag,long_context,scoped_paired_difference_normal_approximation
"{""high"": 0.13279132791327913, ""level"": 0.95, ""low"": 0.13279132791327913}",,"{""differences"": [0.13279132791327913], ""paired_keys"": [[""8e262a8f-3296-42f8-8ce0-cd6637098f9c"", 1]], ""scope"": {""patients"": [""SYN-CSM-003""], ""questions"": ""all"", ""repetitions"": ""all"", ""systems"": [""csm"", ""dense_rag"", ""graph_rag"", ""hippo_rag"", ""hybrid_rag"", ""long_context"", ""rolling_summary""]}}",,retrieval_precision,,1,0.13279132791327913,graph_rag,rolling_summary,scoped_paired_difference_normal_approximation
"{""high"": -0.02380952380952378, ""level"": 0.95, ""low"": -0.02380952380952378}",,"{""differences"": [-0.02380952380952378], ""paired_keys"": [[""8e262a8f-3296-42f8-8ce0-cd6637098f9c"", 1]], ""scope"": {""patients"": [""SYN-CSM-003""], ""questions"": ""all"", ""repetitions"": ""all"", ""systems"": [""csm"", ""dense_rag"", ""graph_rag"", ""hippo_rag"", ""hybrid_rag"", ""long_context"", ""rolling_summary""]}}",,retrieval_precision,,1,-0.02380952380952378,hippo_rag,hybrid_rag,scoped_paired_difference_normal_approximation
"{""high"": -0.4880952380952381, ""level"": 0.95, ""low"": -0.4880952380952381}",,"{""differences"": [-0.4880952380952381], ""paired_keys"": [[""8e262a8f-3296-42f8-8ce0-cd6637098f9c"", 1]], ""scope"": {""patients"": [""SYN-CSM-003""], ""questions"": ""all"", ""repetitions"": ""all"", ""systems"": [""csm"", ""dense_rag"", ""graph_rag"", ""hippo_rag"", ""hybrid_rag"", ""long_context"", ""rolling_summary""]}}",,retrieval_precision,,1,-0.4880952380952381,hippo_rag,long_context,scoped_paired_difference_normal_approximation
"{""high"": 0.1507936507936508, ""level"": 0.95, ""low"": 0.1507936507936508}",,"{""differences"": [0.1507936507936508], ""paired_keys"": [[""8e262a8f-3296-42f8-8ce0-cd6637098f9c"", 1]], ""scope"": {""patients"": [""SYN-CSM-003""], ""questions"": ""all"", ""repetitions"": ""all"", ""systems"": [""csm"", ""dense_rag"", ""graph_rag"", ""hippo_rag"", ""hybrid_rag"", ""long_context"", ""rolling_summary""]}}",,retrieval_precision,,1,0.1507936507936508,hippo_rag,rolling_summary,scoped_paired_difference_normal_approximation
"{""high"": -0.4642857142857143, ""level"": 0.95, ""low"": -0.4642857142857143}",,"{""differences"": [-0.4642857142857143], ""paired_keys"": [[""8e262a8f-3296-42f8-8ce0-cd6637098f9c"", 1]], ""scope"": {""patients"": [""SYN-CSM-003""], ""questions"": ""all"", ""repetitions"": ""all"", ""systems"": [""csm"", ""dense_rag"", ""graph_rag"", ""hippo_rag"", ""hybrid_rag"", ""long_context"", ""rolling_summary""]}}",,retrieval_precision,,1,-0.4642857142857143,hybrid_rag,long_context,scoped_paired_difference_normal_approximation
